District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Kolhapur,Alluvial,Vegetables,282.3,100.9,178.1,6.2,30.8,6.8,7.4,25.6,Winter,NPK 19:19:19
Palghar,Red,Rice,127.8,61.4,45.1,3.3,17.4,6.8,3.9,25.0,Heavy Rainfall,DAP
Palghar,Laterite,Vegetables,134.8,72.1,66.5,3.1,18.9,5.7,7.1,29.5,Post-Monsoon,NPK 12:32:16
Latur,Sandy,Bajra,68.1,41.0,43.1,4.0,12.7,5.8,15.7,33.2,Semi-Arid,DAP
Palghar,Red,Vegetables,131.8,56.5,51.7,4.2,12.4,6.9,4.4,30.7,Post-Monsoon,DAP
Raigad,Sandy,Coconut,621.5,411.7,1513.1,11.2,27.0,6.6,1.9,30.9,Monsoon,NPK 12:32:16
Gondia,Black,Wheat,102.2,54.4,54.7,4.4,20.0,7.8,4.0,30.5,Moderate Rainfall,NPK 12:32:16
Ratnagiri,Laterite,Rice,170.5,60.1,54.7,5.6,14.1,6.4,4.0,30.5,Heavy Rainfall,DAP
Akola,Black,Chickpea,126.1,69.8,52.1,3.2,17.1,8.5,11.8,29.1,Winter,Urea
Ratnagiri,Laterite,Vegetables,134.9,88.7,66.3,4.6,20.2,5.1,1.9,30.6,Post-Monsoon,DAP
Jalna,Black,Sorghum,72.1,37.8,51.0,3.1,16.9,8.2,15.7,30.6,Summer,DAP
Sangli,Red,Soybean,155.8,94.4,56.9,3.1,18.9,6.3,8.9,33.6,Moderate Rainfall,Ammonium Sulphate
Jalgaon,Alluvial,Wheat,130.7,41.2,57.2,3.8,17.3,6.3,10.4,27.8,Post-Monsoon,NPK 12:32:16
Mumbai City,Red,Mango,106.5,68.0,56.4,5.0,11.7,6.5,5.9,29.3,Monsoon,NPK 12:32:16
Jalgaon,Red,Maize,210.1,149.7,315.2,6.6,40.4,6.4,8.1,36.7,Monsoon,DAP
Bhandara,Red,Cotton,128.8,66.4,67.0,3.7,14.9,6.4,12.0,28.0,Post-Monsoon,DAP
Osmanabad,Sandy,Bajra,80.3,32.7,37.3,4.9,9.1,6.2,12.6,32.0,Dry,Complex Fertilizer
Wardha,Clay,Chickpea,94.2,64.0,46.9,4.5,18.8,7.4,7.1,25.0,Winter,DAP
Akola,Clay,Cotton,142.7,35.3,50.7,3.9,18.9,7.5,12.5,27.3,Post-Monsoon,Urea
Chandrapur,Clay,Soybean,113.6,50.9,51.3,4.4,13.5,7.1,7.4,25.7,Monsoon,Urea
Nashik,Black,Onion,142.2,75.5,101.0,3.2,24.6,7.1,4.7,29.2,Winter,DAP
Mumbai City,Red,Rice,120.1,49.1,70.3,2.8,16.6,6.4,4.8,26.4,Heavy Rainfall,DAP
Chandrapur,Clay,Cotton,81.8,60.0,55.2,2.9,9.4,7.9,4.3,31.4,Moderate Rainfall,Urea
Buldhana,Red,Cotton,162.8,73.5,53.4,5.3,22.0,6.9,4.6,33.4,Moderate Rainfall,Urea
Amravati,Red,Cotton,32.4,73.6,44.0,3.6,17.1,6.8,8.3,33.4,Post-Monsoon,NPK 12:32:16
Sangli,Black,Cotton,199.4,90.4,258.7,6.7,31.2,7.0,12.3,29.2,Post-Monsoon,NPK 19:19:19
Palghar,Sandy,Vegetables,179.6,74.0,117.2,3.6,31.5,6.4,4.4,25.0,Post-Monsoon,NPK 12:32:16
Mumbai Suburban,Red,Vegetables,110.0,70.2,64.1,2.9,12.9,6.0,7.1,25.8,Humid,Urea
Akola,Black,Chickpea,118.4,43.1,51.7,3.9,20.1,8.5,8.2,27.3,Post-Monsoon,DAP
Dhule,Red,Cotton,132.5,57.7,52.9,3.3,25.0,6.2,10.0,33.8,Monsoon,Complex Fertilizer
Satara,Black,Soybean,209.6,102.4,232.5,7.2,33.1,8.3,4.7,25.5,Post-Monsoon,Complex Fertilizer
Latur,Sandy,Bajra,91.3,40.3,53.3,3.8,13.5,5.7,22.2,36.6,Semi-Arid,DAP
Dhule,Black,Onion,96.6,37.1,64.6,5.3,18.1,8.2,13.0,30.8,Moderate Rainfall,NPK 19:19:19
Raigad,Sandy,Coconut,640.4,515.9,1517.4,9.8,44.2,7.1,2.4,27.8,Heavy Rainfall,Superphosphate
Palghar,Laterite,Rice,120.5,75.1,67.9,4.1,13.6,6.0,4.3,25.7,Humid,DAP
Amravati,Black,Soybean,40.7,55.2,40.3,3.1,22.2,7.2,6.7,33.1,Moderate Rainfall,Superphosphate
Parbhani,Black,Sunflower,89.9,52.5,46.9,3.5,22.7,7.7,9.5,38.0,Summer,Urea
Nandurbar,Red,Cotton,114.4,59.8,45.5,3.7,20.3,6.5,11.4,35.3,Moderate Rainfall,DAP
Sangli,Black,Sugarcane,226.5,101.4,179.2,6.9,30.0,7.4,10.8,32.6,Moderate Rainfall,Complex Fertilizer
Buldhana,Black,Chickpea,123.8,49.1,63.0,4.9,17.6,8.1,8.4,30.1,Winter,NPK 19:19:19
Pune,Black,Sugarcane,188.8,88.7,177.1,5.8,28.4,7.3,3.4,36.5,Moderate Rainfall,DAP
Bhandara,Black,Soybean,33.3,68.4,58.4,2.8,13.6,8.3,3.2,31.3,Monsoon,NPK 12:32:16
Hingoli,Red,Cotton,141.1,40.1,62.9,3.5,17.7,5.6,16.9,35.6,Semi-Arid,DAP
Solapur,Black,Cotton,112.2,41.8,61.9,5.5,20.4,7.6,14.2,26.5,Semi-Arid,DAP
Thane,Sandy,Vegetables,170.1,54.9,67.6,3.9,19.8,6.7,3.8,27.8,Post-Monsoon,NPK 12:32:16
Amravati,Clay,Wheat,41.2,69.2,52.3,3.0,16.1,7.4,8.1,25.0,Post-Monsoon,DAP
Raigad,Red,Vegetables,140.6,65.7,62.7,2.9,16.3,6.7,6.3,28.4,Post-Monsoon,NPK 12:32:16
Nashik,Alluvial,Cotton,104.4,56.4,167.2,5.8,26.3,6.8,7.2,28.7,Post-Monsoon,Organic Compost
Jalna,Black,Sorghum,141.1,47.3,39.5,4.8,20.8,7.3,13.9,31.0,Post-Monsoon,Complex Fertilizer
Jalgaon,Black,Cotton,95.5,38.1,61.1,5.5,20.2,8.2,7.6,31.3,Post-Monsoon,Complex Fertilizer
Nashik,Alluvial,Cotton,131.0,59.3,43.0,3.8,15.4,6.6,11.0,36.3,Monsoon,NPK 12:32:16
Solapur,Red,Cotton,157.5,45.1,63.6,3.6,20.3,6.5,11.5,28.8,Post-Monsoon,NPK 19:19:19
Buldhana,Black,Cotton,140.6,45.2,46.8,4.7,17.1,7.6,5.7,26.1,Moderate Rainfall,NPK 19:19:19
Nanded,Red,Cotton,34.7,90.2,47.4,3.6,21.4,6.0,12.0,36.0,Semi-Arid,DAP
Solapur,Red,Vegetables,152.5,90.6,46.6,3.3,22.6,6.7,9.6,31.9,Winter,Complex Fertilizer
Bhandara,Black,Cotton,32.5,72.5,44.9,5.0,16.7,7.1,9.2,27.8,Moderate Rainfall,Superphosphate
Sindhudurg,Laterite,Rice,140.9,72.3,67.9,5.0,21.6,5.7,8.1,26.2,Humid,DAP
Jalgaon,Red,Cotton,206.9,161.0,300.9,6.9,39.3,6.6,6.4,35.2,Monsoon,DAP
Dhule,Red,Cotton,98.2,51.3,50.6,2.7,15.7,7.1,5.3,28.2,Post-Monsoon,Complex Fertilizer
Akola,Clay,Wheat,31.6,77.7,41.0,3.3,23.4,6.7,5.1,32.0,Winter,DAP
Amravati,Black,Soybean,43.6,61.4,48.9,3.3,20.4,7.3,5.9,34.9,Moderate Rainfall,Superphosphate
Ratnagiri,Laterite,Rice,144.6,61.2,51.3,5.6,12.6,6.0,4.3,32.6,Heavy Rainfall,DAP
Gondia,Black,Sorghum,121.1,54.5,67.8,5.5,24.7,7.9,11.2,31.4,Monsoon,Urea
Buldhana,Clay,Soybean,40.7,62.1,52.1,5.2,19.3,7.6,11.1,31.5,Monsoon,NPK 12:32:16
Amravati,Black,Soybean,43.3,59.1,58.1,3.4,23.0,7.4,7.0,31.6,Moderate Rainfall,Superphosphate
Thane,Red,Vegetables,92.9,79.0,62.9,4.7,17.6,7.0,2.8,28.1,Post-Monsoon,DAP
Gadchiroli,Clay,Wheat,132.6,49.6,60.9,4.2,17.7,7.0,12.3,30.3,Moderate Rainfall,Urea
Wardha,Red,Cotton,127.1,79.4,66.4,3.8,25.7,7.1,11.4,29.4,Post-Monsoon,DAP
Jalna,Black,Cotton,110.2,48.8,49.7,4.4,19.3,7.2,19.0,29.0,Post-Monsoon,Complex Fertilizer
Amravati,Clay,Cotton,44.2,69.6,40.6,4.5,22.8,8.2,10.5,27.7,Moderate Rainfall,NPK 12:32:16
Dhule,Black,Cotton,118.6,60.7,70.5,4.0,21.6,8.0,10.5,29.6,Monsoon,Urea
Wardha,Clay,Chickpea,92.6,54.4,62.3,4.8,16.9,7.4,6.6,25.0,Winter,DAP
Kolhapur,Red,Vegetables,115.9,52.1,53.1,2.8,17.2,5.6,9.1,27.1,Winter,Organic Compost
Mumbai City,Sandy,Coconut,159.8,84.7,81.5,3.7,20.0,7.2,3.0,27.0,Humid,Organic Compost
Chandrapur,Black,Soybean,119.8,52.8,55.7,3.6,22.6,7.3,9.9,26.8,Monsoon,DAP
Jalgaon,Black,Cotton,129.3,44.5,60.8,5.6,16.2,8.5,8.2,34.3,Post-Monsoon,Complex Fertilizer
Nagpur,Clay,Chickpea,119.7,40.2,37.8,3.4,22.0,7.5,8.4,30.6,Winter,NPK 19:19:19
Solapur,Black,Pomegranate,97.5,42.3,61.3,5.9,22.7,7.2,13.5,30.4,Semi-Arid,DAP
Akola,Clay,Wheat,110.5,49.1,46.7,3.6,17.4,7.5,10.1,35.3,Moderate Rainfall,Urea
Aurangabad,Black,Sunflower,89.0,45.6,62.1,4.9,14.3,8.3,11.7,35.0,Dry,MOP
Thane,Sandy,Coconut,132.8,68.6,79.6,4.8,22.3,7.4,5.1,31.1,Heavy Rainfall,DAP
Gondia,Red,Cotton,153.0,73.6,64.6,5.2,14.7,5.8,3.4,28.2,Post-Monsoon,Urea
Washim,Black,Wheat,106.5,46.5,53.1,2.5,21.5,8.1,3.7,31.8,Moderate Rainfall,NPK 19:19:19
Buldhana,Black,Sorghum,135.6,46.2,49.9,5.7,19.1,8.0,3.8,30.4,Monsoon,Urea
Wardha,Clay,Soybean,142.5,50.5,39.0,3.6,23.7,7.9,9.6,31.1,Post-Monsoon,Complex Fertilizer
Solapur,Black,Cotton,116.8,42.0,52.9,6.0,21.4,7.2,9.6,28.4,Semi-Arid,DAP
Washim,Red,Cotton,147.0,68.5,46.3,3.7,18.7,6.9,5.5,31.7,Monsoon,NPK 19:19:19
Akola,Black,Chickpea,142.0,69.0,73.4,2.8,19.9,8.5,11.6,29.8,Winter,Urea
Nagpur,Red,Cotton,133.0,51.2,57.6,3.2,29.5,5.2,8.8,31.0,Post-Monsoon,DAP
Amravati,Red,Rice,46.0,85.2,62.4,4.3,19.8,6.1,5.7,29.4,Monsoon,Superphosphate
Aurangabad,Black,Safflower,85.0,40.5,53.3,4.2,12.2,8.1,17.0,36.0,Dry,MOP
Gadchiroli,Clay,Chickpea,134.3,53.4,50.2,4.1,21.4,6.3,10.3,27.9,Winter,Urea
Dhule,Alluvial,Sugarcane,146.8,37.7,52.0,2.7,25.8,6.5,6.0,32.4,Moderate Rainfall,NPK 19:19:19
Washim,Clay,Wheat,45.8,70.4,45.5,4.2,30.6,7.4,11.9,32.8,Moderate Rainfall,DAP
Gadchiroli,Red,Soybean,101.7,52.3,63.6,3.4,20.9,6.4,7.6,30.8,Post-Monsoon,DAP
Kolhapur,Red,Vegetables,94.3,59.3,49.4,3.1,15.0,6.1,8.6,26.2,Winter,Organic Compost
Mumbai Suburban,Red,Rice,127.8,75.5,65.1,2.8,15.9,5.7,5.5,31.4,Monsoon,DAP
Satara,Black,Cotton,282.1,101.0,213.0,5.6,38.4,7.9,6.2,30.3,Post-Monsoon,Complex Fertilizer
Osmanabad,Black,Sorghum,68.2,45.2,52.2,2.5,17.0,7.5,17.3,38.0,Dry,NPK 12:32:16
Nandurbar,Red,Cotton,130.8,57.2,55.1,4.9,17.7,6.4,8.8,31.0,Moderate Rainfall,DAP
Mumbai Suburban,Red,Rice,115.1,63.3,50.6,3.6,12.7,6.5,4.0,27.8,Heavy Rainfall,NPK 12:32:16
Akola,Black,Soybean,30.0,70.3,59.5,5.6,15.9,7.3,10.6,35.5,Monsoon,DAP
Dhule,Black,Cotton,105.1,44.2,51.3,6.0,16.4,7.7,9.8,33.4,Post-Monsoon,Complex Fertilizer
Yavatmal,Black,Soybean,102.9,57.7,62.3,3.2,23.0,7.6,5.6,35.9,Monsoon,Complex Fertilizer
Akola,Clay,Cotton,116.3,51.1,42.0,4.0,21.5,7.8,11.5,27.4,Post-Monsoon,Urea
Nandurbar,Alluvial,Vegetables,110.5,46.7,60.9,2.7,15.1,7.1,9.0,30.6,Winter,Urea
Bhandara,Clay,Wheat,99.4,58.9,55.9,5.2,15.9,7.5,8.5,31.2,Moderate Rainfall,NPK 12:32:16
Chandrapur,Clay,Chickpea,121.8,39.1,56.3,3.8,19.3,6.6,7.1,30.6,Winter,DAP
Ratnagiri,Red,Mango,222.6,91.0,195.6,8.1,25.1,5.7,4.0,26.3,Heavy Rainfall,Vermicompost
Amravati,Black,Wheat,29.6,72.7,45.3,3.1,20.6,7.8,7.6,32.3,Winter,Superphosphate
Ahmednagar,Black,Sorghum,223.8,93.7,184.2,8.4,37.0,7.8,7.9,36.9,Post-Monsoon,NPK 19:19:19
Bhandara,Red,Soybean,131.2,71.7,59.4,4.1,17.0,6.5,10.0,29.8,Post-Monsoon,DAP
Buldhana,Red,Cotton,145.9,66.2,75.1,4.8,18.9,7.0,5.9,36.8,Moderate Rainfall,Urea
Gondia,Clay,Soybean,111.8,50.1,57.7,3.9,16.5,8.1,11.5,29.3,Moderate Rainfall,DAP
Chandrapur,Clay,Chickpea,89.6,36.8,62.4,4.0,18.6,6.2,8.1,31.5,Winter,DAP
Chandrapur,Clay,Soybean,120.7,59.6,60.8,6.0,21.4,6.6,3.2,33.3,Post-Monsoon,DAP
Chandrapur,Red,Soybean,98.0,56.6,52.8,5.4,16.0,6.1,9.1,32.0,Moderate Rainfall,NPK 12:32:16
Gadchiroli,Clay,Wheat,145.9,64.2,67.2,3.9,14.6,6.6,9.3,32.0,Moderate Rainfall,Urea
Nashik,Red,Cotton,134.8,60.0,134.7,6.6,27.3,6.7,3.6,32.3,Post-Monsoon,Organic Compost
Yavatmal,Black,Cotton,105.6,43.4,42.6,5.8,19.5,8.5,9.9,32.8,Post-Monsoon,Complex Fertilizer
Kolhapur,Alluvial,Vegetables,338.3,79.5,150.5,5.5,29.6,6.2,8.0,26.9,Winter,NPK 19:19:19
Chandrapur,Red,Cotton,124.4,67.3,73.6,4.8,12.1,6.5,10.3,28.3,Monsoon,Urea
Jalgaon,Red,Cotton,192.8,55.4,38.5,5.2,23.4,6.0,7.2,33.1,Moderate Rainfall,Complex Fertilizer
Palghar,Red,Mango,143.2,77.1,68.6,5.5,14.2,6.0,8.9,25.0,Monsoon,NPK 12:32:16
Nagpur,Red,Cotton,96.2,62.8,59.8,3.0,28.7,5.5,7.9,31.2,Post-Monsoon,DAP
Mumbai Suburban,Sandy,Vegetables,148.9,67.3,131.1,3.1,25.2,6.6,3.1,25.5,Post-Monsoon,Ammonium Sulphate
Buldhana,Clay,Cotton,129.2,50.0,67.5,2.8,17.2,8.0,5.8,27.4,Post-Monsoon,DAP
Parbhani,Red,Cotton,97.2,70.8,65.1,4.3,21.3,6.7,15.3,36.7,Semi-Arid,Urea
Bhandara,Red,Soybean,95.0,77.6,70.1,3.8,22.4,7.0,3.8,29.5,Moderate Rainfall,DAP
Nagpur,Clay,Cotton,31.6,62.3,46.5,3.6,22.5,8.0,12.7,33.3,Monsoon,DAP
Raigad,Red,Rice,105.0,65.8,51.8,4.8,10.6,5.7,6.9,33.1,Monsoon,Urea
Mumbai Suburban,Laterite,Coconut,125.6,81.3,61.1,5.2,12.6,6.6,3.8,27.1,Monsoon,Urea
Ratnagiri,Red,Vegetables,215.4,113.2,203.9,10.0,22.1,5.9,4.1,28.1,Heavy Rainfall,Vermicompost
Parbhani,Black,Cotton,84.4,40.5,56.4,4.3,21.2,8.1,9.7,33.8,Semi-Arid,Ammonium Sulphate
Akola,Red,Cotton,35.0,74.4,45.0,3.1,14.8,6.2,11.9,26.8,Moderate Rainfall,NPK 12:32:16
Nandurbar,Red,Cotton,134.2,42.9,60.9,4.3,22.4,6.7,8.9,35.6,Moderate Rainfall,DAP
Hingoli,Black,Safflower,94.5,63.0,64.7,5.7,18.5,7.6,10.5,34.5,Dry,DAP
Akola,Clay,Chickpea,35.4,63.0,52.8,3.5,24.9,6.3,4.3,32.1,Winter,DAP
Thane,Sandy,Coconut,652.4,349.3,1690.7,13.5,47.2,6.7,7.3,26.6,Monsoon,MOP
Thane,Red,Mango,93.1,75.4,64.8,4.2,16.1,6.2,5.4,25.2,Monsoon,NPK 12:32:16
Parbhani,Black,Safflower,75.3,43.7,53.1,4.6,18.6,7.9,8.5,34.3,Semi-Arid,Ammonium Sulphate
Gadchiroli,Clay,Chickpea,132.6,61.1,49.3,3.1,20.2,6.2,8.5,30.5,Winter,Urea
Mumbai Suburban,Laterite,Rice,118.2,71.4,64.8,5.0,13.4,6.6,3.5,27.4,Monsoon,Urea
Aurangabad,Black,Sorghum,83.0,35.1,49.8,4.8,14.5,8.4,16.5,38.0,Dry,MOP
Washim,Black,Soybean,98.9,57.4,51.8,3.6,21.2,7.8,8.8,25.7,Post-Monsoon,DAP
Wardha,Clay,Soybean,129.7,59.5,46.8,3.1,23.8,7.0,5.5,27.7,Moderate Rainfall,NPK 19:19:19
Latur,Sandy,Bajra,85.8,43.7,50.3,3.6,14.9,5.7,20.4,35.7,Semi-Arid,DAP
Ahmednagar,Red,Vegetables,127.1,83.3,51.0,3.4,14.9,6.9,13.3,30.3,Winter,NPK 12:32:16
Gadchiroli,Clay,Chickpea,116.9,56.4,66.8,3.4,17.5,6.2,8.6,26.4,Winter,Urea
Pune,Black,Cotton,172.8,113.9,211.7,6.0,44.7,7.0,9.3,30.0,Post-Monsoon,Urea
Nagpur,Black,Cotton,119.4,50.3,52.6,5.6,28.3,7.4,11.6,33.4,Post-Monsoon,Urea
Palghar,Sandy,Coconut,620.5,398.2,1725.2,6.6,38.7,6.8,4.2,31.5,Monsoon,Urea
Jalgaon,Alluvial,Wheat,120.1,39.5,53.3,3.4,15.5,6.8,13.9,34.6,Winter,DAP
Solapur,Black,Cotton,96.5,47.8,65.8,5.6,24.5,6.8,11.8,26.4,Semi-Arid,DAP
Beed,Black,Chickpea,156.2,63.2,51.9,3.0,23.3,7.6,10.2,36.4,Semi-Arid,NPK 19:19:19
Thane,Sandy,Vegetables,121.9,79.5,83.9,4.4,26.4,6.9,4.4,32.1,Heavy Rainfall,DAP
Mumbai Suburban,Sandy,Coconut,162.6,67.4,128.4,2.7,29.5,7.2,3.9,25.9,Heavy Rainfall,MOP
Dhule,Alluvial,Cotton,84.9,56.6,63.7,3.6,23.0,7.6,4.4,29.5,Monsoon,Urea
Nandurbar,Red,Cotton,111.6,45.2,53.5,4.7,26.4,5.7,13.2,30.5,Monsoon,DAP
Washim,Clay,Soybean,40.3,73.1,54.5,3.3,29.2,7.4,10.5,30.5,Moderate Rainfall,DAP
Mumbai City,Sandy,Coconut,143.4,69.9,108.5,4.3,19.9,5.7,4.3,30.0,Monsoon,Vermicompost
Chandrapur,Red,Maize,151.6,80.2,54.2,5.1,9.4,6.7,9.3,28.5,Monsoon,Urea
Latur,Sandy,Bajra,125.9,53.0,59.3,4.1,12.8,5.9,9.2,38.0,Dry,Organic Compost
Dhule,Alluvial,Wheat,144.7,51.4,47.4,3.2,15.4,6.4,6.1,34.2,Winter,DAP
Buldhana,Black,Soybean,142.2,42.2,70.9,4.2,22.6,7.5,5.6,32.2,Monsoon,Urea
Beed,Red,Cotton,172.4,49.3,75.0,2.8,17.1,6.6,14.8,32.5,Semi-Arid,DAP
Mumbai City,Red,Rice,104.3,71.6,59.1,3.2,16.3,6.1,5.2,29.5,Heavy Rainfall,DAP
Mumbai City,Sandy,Coconut,126.4,61.3,90.1,5.4,25.5,5.9,3.5,26.5,Monsoon,Vermicompost
Amravati,Clay,Soybean,39.1,81.1,41.4,2.8,16.4,7.4,7.8,26.6,Post-Monsoon,DAP
Mumbai Suburban,Red,Vegetables,112.2,71.6,53.5,3.2,10.1,6.8,5.3,29.4,Post-Monsoon,Urea
Gondia,Clay,Wheat,91.6,62.3,52.8,3.6,19.8,6.6,5.5,32.8,Post-Monsoon,DAP
Hingoli,Sandy,Bajra,31.2,48.5,31.5,4.8,21.8,6.7,15.1,28.3,Semi-Arid,Ammonium Sulphate
Nandurbar,Black,Chickpea,117.3,53.5,54.1,4.3,22.4,7.8,5.1,26.7,Winter,Complex Fertilizer
Akola,Black,Soybean,95.8,48.1,64.8,2.8,17.7,8.3,3.9,33.7,Moderate Rainfall,DAP
Chandrapur,Black,Soybean,129.2,52.2,58.2,3.4,15.8,7.9,8.7,31.0,Post-Monsoon,Complex Fertilizer
Buldhana,Red,Cotton,28.2,75.1,41.7,4.1,22.4,6.7,9.4,26.7,Post-Monsoon,Superphosphate
Jalna,Black,Chickpea,69.7,45.9,49.8,4.2,11.8,7.4,15.3,28.7,Semi-Arid,Organic Compost
Satara,Black,Soybean,238.2,84.8,201.8,6.0,29.8,8.0,5.0,25.0,Post-Monsoon,Complex Fertilizer
Palghar,Laterite,Coconut,158.1,58.1,77.9,4.6,17.2,5.0,3.7,28.0,Heavy Rainfall,Urea
Mumbai Suburban,Laterite,Rice,113.3,80.1,63.0,4.1,13.0,6.0,4.5,31.4,Monsoon,Urea
Nanded,Alluvial,Cotton,35.6,87.9,38.3,3.4,19.3,6.7,11.5,33.9,Post-Monsoon,NPK 12:32:16
Buldhana,Black,Soybean,114.9,53.6,54.2,4.5,22.0,8.1,4.0,31.2,Monsoon,Urea
Gondia,Clay,Chickpea,142.3,43.3,60.1,2.9,17.9,7.7,5.7,30.5,Winter,DAP
Latur,Black,Safflower,72.1,46.1,38.4,4.7,12.1,7.4,17.7,35.2,Semi-Arid,Superphosphate
Raigad,Laterite,Rice,130.4,68.1,71.8,4.3,10.2,6.5,4.9,25.9,Monsoon,Urea
Dhule,Black,Chickpea,90.7,41.2,36.3,2.7,29.8,7.5,8.8,37.8,Winter,NPK 19:19:19
Nagpur,Black,Cotton,73.8,41.4,58.9,5.4,25.5,7.5,2.8,25.0,Moderate Rainfall,NPK 19:19:19
Mumbai Suburban,Laterite,Vegetables,168.5,72.7,53.6,3.7,10.6,5.5,4.7,25.0,Post-Monsoon,DAP
Thane,Laterite,Rice,129.4,76.9,72.1,2.9,13.5,5.3,4.8,25.0,Monsoon,Urea
Nandurbar,Black,Wheat,106.1,67.9,42.3,3.7,18.7,7.8,6.1,29.8,Moderate Rainfall,Urea
Mumbai City,Laterite,Rice,137.3,77.1,61.5,5.2,20.4,6.3,6.2,29.3,Monsoon,NPK 12:32:16
Amravati,Red,Cotton,31.7,64.2,27.1,4.2,22.2,6.7,5.2,30.8,Moderate Rainfall,Ammonium Sulphate
Chandrapur,Clay,Cotton,103.8,48.2,53.4,4.5,11.2,6.7,8.5,25.6,Monsoon,Urea
Mumbai City,Laterite,Mango,114.3,75.4,57.4,4.2,22.4,5.7,7.1,26.9,Monsoon,NPK 12:32:16
Jalgaon,Black,Cotton,117.2,70.4,46.0,4.6,22.8,6.9,8.8,26.7,Monsoon,Complex Fertilizer
Mumbai City,Red,Rice,131.0,59.0,67.0,4.9,11.2,7.1,2.1,30.5,Humid,DAP
Nanded,Black,Sunflower,105.7,43.2,45.1,5.9,12.2,7.3,17.1,36.8,Dry,Vermicompost
Sindhudurg,Laterite,Vegetables,150.9,72.7,72.7,3.6,18.8,6.2,6.0,33.5,Post-Monsoon,NPK 12:32:16
Wardha,Red,Soybean,95.2,75.7,66.6,3.2,15.7,5.9,10.0,28.2,Moderate Rainfall,DAP
Yavatmal,Black,Cotton,143.3,50.5,64.4,4.7,23.6,7.9,8.8,33.0,Moderate Rainfall,DAP
Raigad,Red,Mango,115.4,51.6,78.5,4.1,18.7,7.1,2.2,30.9,Heavy Rainfall,Urea
Parbhani,Black,Sunflower,79.3,40.5,40.5,3.4,22.8,8.2,9.8,36.3,Summer,Urea
Kolhapur,Black,Cotton,285.9,86.9,176.6,6.0,38.4,8.5,3.4,31.0,Post-Monsoon,DAP
Sangli,Alluvial,Cotton,213.7,79.9,184.2,6.9,32.5,7.7,5.7,31.2,Post-Monsoon,Urea
Amravati,Black,Cotton,27.7,77.4,60.4,4.8,21.5,8.3,9.6,29.0,Post-Monsoon,NPK 12:32:16
Wardha,Red,Cotton,185.1,63.5,50.3,4.9,24.6,6.1,3.5,29.5,Monsoon,Urea
Sindhudurg,Laterite,Coconut,622.3,475.9,1606.5,12.4,38.2,5.7,7.7,27.8,Monsoon,Superphosphate
Sindhudurg,Red,Rice,139.7,61.0,64.1,2.7,12.4,6.0,7.8,33.7,Humid,DAP
Hingoli,Red,Cotton,137.4,48.1,54.2,4.0,20.0,5.8,15.8,31.1,Semi-Arid,DAP
Amravati,Clay,Rice,32.6,75.3,35.7,3.4,25.3,6.6,11.9,25.0,Monsoon,NPK 12:32:16
Ratnagiri,Laterite,Rice,165.0,90.3,69.3,5.9,11.3,5.0,7.1,25.0,Monsoon,NPK 12:32:16
Washim,Clay,Wheat,136.0,56.0,46.1,3.5,24.9,7.0,7.6,25.0,Winter,Complex Fertilizer
Gondia,Red,Cotton,118.7,70.9,62.4,3.1,14.3,6.7,6.1,25.9,Moderate Rainfall,Urea
Amravati,Black,Soybean,42.8,54.8,57.2,3.7,19.7,7.2,7.0,33.0,Moderate Rainfall,Superphosphate
Sindhudurg,Laterite,Coconut,609.8,435.8,1395.0,11.2,30.1,6.1,2.9,30.4,Heavy Rainfall,NPK 12:32:16
Chandrapur,Red,Rice,109.1,86.7,53.4,5.0,9.2,6.8,9.7,30.5,Monsoon,Urea
Raigad,Sandy,Coconut,831.2,494.1,1107.9,10.4,30.3,6.7,2.4,31.1,Monsoon,NPK 12:32:16
Buldhana,Black,Chickpea,154.2,57.4,54.7,5.2,19.3,8.4,11.2,26.6,Winter,NPK 19:19:19
Akola,Clay,Cotton,142.1,46.6,52.4,3.7,17.1,7.2,7.0,32.2,Moderate Rainfall,Urea
Jalgaon,Red,Cotton,185.8,57.3,42.9,5.1,24.1,5.7,8.0,29.3,Moderate Rainfall,Complex Fertilizer
Raigad,Laterite,Mango,132.9,83.8,71.4,4.2,8.8,6.1,3.4,25.9,Monsoon,Urea
Gadchiroli,Black,Cotton,91.8,51.0,49.4,3.7,20.4,8.2,3.8,27.7,Monsoon,Urea
Osmanabad,Sandy,Bajra,134.0,41.5,60.5,3.2,10.1,6.7,20.8,31.6,Semi-Arid,DAP
Osmanabad,Red,Cotton,123.0,86.6,55.3,3.5,22.5,6.9,11.7,38.0,Semi-Arid,NPK 19:19:19
Nanded,Red,Cotton,36.1,67.5,58.9,3.9,21.4,6.1,12.0,38.0,Semi-Arid,DAP
Dhule,Red,Cotton,100.3,59.9,56.6,3.0,19.2,6.0,13.5,29.8,Monsoon,Complex Fertilizer
Raigad,Sandy,Coconut,857.9,447.6,1537.2,11.4,29.7,6.3,2.2,30.9,Monsoon,NPK 12:32:16
Sangli,Alluvial,Soybean,301.6,93.7,220.1,4.4,31.9,6.8,8.2,35.8,Moderate Rainfall,Urea
Washim,Red,Cotton,117.4,65.6,54.4,3.0,18.7,6.7,5.6,27.3,Monsoon,NPK 19:19:19
