District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Nashik,Black,Onion,118.0,72.7,93.4,3.02,25.4,7.8,7.5,33.1,Winter,NPK 12:32:16
Gadchiroli,Red,Soybean,44.6,72.7,44.7,3.18,24.4,6.2,11.1,34.6,Moderate Rainfall,DAP
Gadchiroli,Clay,Wheat,128.7,53.6,57.2,3.57,19.1,6.5,10.1,29.0,Winter,Urea
Jalna,Black,Cotton,98.3,41.3,45.5,5.58,22.8,7.1,14.8,32.8,Post-Monsoon,NPK 19:19:19
Gondia,Red,Wheat,108.3,68.2,65.9,4.95,15.3,5.8,11.2,30.9,Monsoon,NPK 12:32:16
Mumbai Suburban,Laterite,Rice,158.5,81.8,55.6,3.81,9.9,5.4,5.6,25.2,Post-Monsoon,DAP
Nashik,Black,Grapes,128.6,65.6,127.3,6.53,29.6,7.4,3.7,26.9,Moderate Rainfall,Complex Fertilizer
Chandrapur,Black,Cotton,129.5,49.6,53.9,4.78,19.5,8.3,3.2,27.6,Post-Monsoon,NPK 19:19:19
Washim,Black,Sorghum,80.2,41.1,48.0,4.59,14.0,7.4,10.5,26.1,Winter,Superphosphate
Yavatmal,Black,Cotton,95.8,59.6,59.0,2.65,27.4,7.9,7.1,26.3,Winter,DAP
Dhule,Alluvial,Cotton,140.8,47.3,44.9,3.36,17.7,7.4,4.1,27.7,Post-Monsoon,NPK 19:19:19
Latur,Sandy,Bajra,84.3,36.9,47.8,4.17,13.0,6.0,18.8,35.5,Semi-Arid,DAP
Buldhana,Black,Cotton,102.1,51.4,67.6,2.97,17.7,7.1,9.6,32.8,Moderate Rainfall,Urea
Yavatmal,Black,Soybean,34.2,72.7,42.8,4.25,15.5,8.0,10.7,29.4,Post-Monsoon,NPK 12:32:16
Thane,Laterite,Rice,156.6,68.5,66.9,3.93,13.4,5.5,2.6,25.7,Monsoon,DAP
Buldhana,Clay,Wheat,99.8,55.8,52.9,2.59,20.9,6.9,4.7,34.8,Post-Monsoon,DAP
Latur,Black,Cotton,115.6,59.9,59.2,2.61,17.8,8.5,8.5,36.7,Semi-Arid,Complex Fertilizer
Nashik,Black,Wheat,95.4,49.7,60.3,2.88,26.5,8.4,11.3,32.5,Winter,Urea
Pune,Alluvial,Maize,117.7,63.3,48.1,5.32,21.6,7.1,6.9,30.0,Moderate Rainfall,Urea
Aurangabad,Sandy,Cotton,167.6,48.2,70.6,3.62,21.0,7.2,14.5,36.6,Summer,Complex Fertilizer
Mumbai City,Sandy,Rice,139.0,63.9,63.4,4.53,15.5,6.7,5.0,31.8,Monsoon,NPK 12:32:16
Raigad,Laterite,Coconut,807.7,418.7,1379.2,13.0,39.0,5.1,4.4,29.1,Post-Monsoon,MOP
Sangli,Red,Sugarcane,285.5,114.5,211.0,5.79,40.4,6.0,6.6,30.8,Pre-Monsoon,Urea
Yavatmal,Black,Soybean,32.3,67.5,45.0,2.45,22.5,7.7,8.6,28.3,Winter,Superphosphate
Amravati,Clay,Soybean,35.2,64.4,43.4,3.4,22.5,6.5,11.7,26.2,Monsoon,NPK 12:32:16
Nagpur,Black,Cotton,105.5,57.8,61.6,3.03,18.5,7.2,8.6,27.0,Monsoon,NPK 19:19:19
Solapur,Black,Sorghum,68.8,44.8,45.2,3.03,17.3,8.2,4.1,29.7,Moderate Rainfall,Urea
Sangli,Black,Wheat,96.1,56.4,61.5,4.66,17.0,7.4,5.2,31.5,Moderate Rainfall,DAP
Yavatmal,Black,Cotton,111.8,44.4,52.2,4.27,16.4,7.5,11.3,33.1,Moderate Rainfall,Urea
Sindhudurg,Laterite,Rice,155.9,72.8,61.2,5.52,14.9,6.0,5.2,29.7,Post-Monsoon,DAP
Amravati,Black,Sorghum,68.0,42.7,49.0,3.14,12.3,7.7,10.1,30.5,Winter,Complex Fertilizer
Osmanabad,Sandy,Sorghum,121.9,48.0,46.5,4.9,18.3,7.4,9.1,33.9,Post-Monsoon,NPK 12:32:16
Jalna,Black,Cotton,101.7,44.3,48.4,3.02,18.4,7.6,18.5,31.4,Post-Monsoon,Complex Fertilizer
Sangli,Black,Sorghum,91.3,41.2,54.7,3.58,14.6,7.2,12.0,32.8,Winter,Complex Fertilizer
Nashik,Black,Sugarcane,194.7,103.1,183.7,8.76,29.9,8.4,8.1,28.9,Moderate Rainfall,NPK 19:19:19
Washim,Clay,Pomegranate,75.1,58.4,95.1,5.04,25.7,7.9,4.2,28.1,Post-Monsoon,MOP
Wardha,Black,Pulses,23.9,44.4,27.9,3.77,21.5,7.7,4.0,31.2,Monsoon,Complex Fertilizer
Sindhudurg,Laterite,Coconut,629.6,537.1,1707.9,10.04,34.4,5.1,6.2,25.8,Monsoon,NPK 12:32:16
Jalgaon,Black,Cotton,133.4,58.1,56.0,3.11,24.0,7.0,3.2,28.6,Post-Monsoon,DAP
Pune,Black,Sugarcane,207.9,80.8,207.0,9.78,27.3,7.3,7.8,28.0,Winter,Urea
Pune,Black,Bajra,61.8,39.3,35.5,4.67,11.9,8.0,6.5,29.7,Post-Monsoon,Superphosphate
Raigad,Laterite,Rice,142.1,71.5,68.5,3.78,21.2,5.4,7.8,29.3,Heavy Rainfall,NPK 12:32:16
Buldhana,Black,Soybean,32.6,81.2,48.1,3.05,22.4,8.4,7.8,29.2,Winter,NPK 12:32:16
Akola,Black,Safflower,68.6,44.3,49.6,4.67,23.8,8.0,5.5,34.5,Monsoon,MOP
Parbhani,Red,Bajra,75.3,37.2,32.1,4.18,15.4,6.9,18.1,28.7,Semi-Arid,Urea
Jalgaon,Black,Cotton,112.6,49.8,66.5,3.59,14.6,8.4,6.2,33.4,Post-Monsoon,Urea
Ratnagiri,Sandy,Cashew,130.0,50.9,136.0,8.12,23.4,6.9,2.8,29.1,Humid,MOP
Osmanabad,Red,Sorghum,99.3,55.3,48.5,3.07,15.5,5.5,18.1,30.1,Semi-Arid,NPK 12:32:16
Mumbai Suburban,Red,Rice,117.2,59.2,63.9,3.24,15.5,6.4,4.2,25.1,Humid,NPK 12:32:16
Nandurbar,Black,Pulses,21.8,55.6,43.3,4.04,18.0,8.1,9.5,32.6,Winter,Superphosphate
Raigad,Laterite,Rice,153.2,68.5,66.4,4.31,10.6,5.6,3.7,26.2,Post-Monsoon,Urea
Thane,Sandy,Rice,137.6,58.5,70.1,4.76,19.7,6.1,2.0,26.5,Heavy Rainfall,Urea
Wardha,Clay,Cotton,127.1,39.4,51.1,4.19,17.6,7.5,5.6,32.4,Monsoon,DAP
Raigad,Laterite,Coconut,647.4,443.2,1572.5,9.12,32.6,6.2,3.5,25.3,Humid,Organic Compost
Ahmednagar,Black,Sorghum,76.1,44.8,51.4,4.14,11.3,7.6,3.6,32.6,Pre-Monsoon,MOP
Kolhapur,Black,Rice,99.5,61.8,52.1,2.55,16.1,8.3,4.2,33.0,Post-Monsoon,NPK 12:32:16
Aurangabad,Sandy,Bajra,80.9,42.4,38.5,2.83,15.6,7.3,9.5,34.5,Post-Monsoon,Ammonium Sulphate
Osmanabad,Black,Sorghum,87.6,44.8,55.8,2.65,16.2,7.0,18.0,34.0,Post-Monsoon,Superphosphate
Wardha,Black,Cotton,95.3,57.7,70.0,2.76,16.0,7.0,8.1,32.8,Monsoon,NPK 19:19:19
Kolhapur,Alluvial,Wheat,112.7,53.0,52.3,3.71,19.1,6.8,7.6,31.8,Moderate Rainfall,DAP
Mumbai City,Sandy,Rice,134.3,57.4,75.7,4.4,19.3,6.9,2.3,31.7,Post-Monsoon,DAP
Nagpur,Black,Cotton,107.8,52.4,53.2,3.44,16.6,8.1,9.1,34.7,Post-Monsoon,Urea
Mumbai City,Red,Rice,113.1,59.5,57.5,3.64,16.4,6.0,2.3,31.6,Heavy Rainfall,NPK 12:32:16
Palghar,Laterite,Vegetables,161.1,92.2,111.5,4.42,30.4,5.2,5.1,25.2,Heavy Rainfall,Organic Compost
Yavatmal,Black,Cotton,105.2,43.6,43.3,3.47,22.6,7.9,11.9,26.4,Post-Monsoon,NPK 19:19:19
Solapur,Sandy,Wheat,126.8,66.0,59.9,4.12,20.3,6.1,5.5,33.9,Post-Monsoon,NPK 12:32:16
Hingoli,Black,Sorghum,94.6,52.2,48.0,3.25,13.0,8.5,12.0,34.6,Dry,Urea
Hingoli,Black,Bajra,55.7,27.4,36.8,3.91,9.8,8.3,15.0,34.0,Semi-Arid,Superphosphate
Thane,Laterite,Finger Millet,88.6,38.8,37.6,3.84,13.1,6.0,5.2,25.6,Monsoon,Complex Fertilizer
Buldhana,Clay,Wheat,113.0,58.4,53.9,3.18,27.5,7.6,3.2,35.0,Monsoon,DAP
Mumbai Suburban,Sandy,Rice,129.3,60.4,64.6,3.41,15.7,7.4,7.0,30.0,Heavy Rainfall,NPK 12:32:16
Satara,Alluvial,Sugarcane,202.2,77.2,164.9,10.3,31.5,6.5,5.5,29.0,Moderate Rainfall,NPK 19:19:19
Kolhapur,Black,Wheat,97.8,60.5,61.6,4.07,22.5,7.6,6.1,33.3,Post-Monsoon,Urea
Washim,Black,Cotton,144.0,46.7,60.6,5.89,17.3,7.3,8.3,26.7,Monsoon,Urea
Hingoli,Black,Cotton,118.4,47.6,43.5,4.33,21.7,7.5,11.6,36.6,Semi-Arid,DAP
Aurangabad,Black,Soybean,30.0,78.7,49.2,3.95,23.9,7.9,18.8,34.5,Dry,Superphosphate
Jalgaon,Black,Wheat,94.4,55.7,62.5,5.49,25.9,8.5,4.1,26.8,Post-Monsoon,Urea
Nagpur,Black,Soybean,28.2,81.3,48.7,3.18,22.9,8.4,3.8,27.3,Monsoon,Superphosphate
Ratnagiri,Laterite,Cashew,131.9,72.6,92.9,9.39,18.1,5.1,2.3,30.8,Monsoon,NPK 12:32:16
Wardha,Black,Pulses,21.4,47.3,43.6,3.45,24.0,8.0,11.3,33.3,Winter,Complex Fertilizer
Parbhani,Black,Sorghum,91.7,45.7,53.8,3.88,17.4,7.4,16.2,32.0,Semi-Arid,NPK 12:32:16
Jalna,Red,Cotton,148.0,70.9,51.2,4.39,20.9,6.0,8.6,37.3,Summer,DAP
Dhule,Black,Sugarcane,235.6,119.1,172.4,7.71,36.2,8.4,7.3,27.2,Moderate Rainfall,NPK 19:19:19
Ratnagiri,Laterite,Mango,169.0,72.0,127.0,8.88,27.6,5.6,6.0,31.8,Humid,Ammonium Sulphate
Nanded,Red,Soybean,39.7,84.1,49.6,3.52,20.7,5.8,10.7,37.3,Semi-Arid,DAP
Mumbai City,Sandy,Rice,137.0,52.3,66.1,4.23,14.7,6.4,5.4,29.8,Heavy Rainfall,DAP
Beed,Red,Bajra,84.4,39.5,33.7,4.7,12.6,5.8,11.3,32.6,Post-Monsoon,Urea
Gondia,Black,Wheat,103.9,65.6,60.0,5.38,23.5,7.9,10.4,34.2,Monsoon,Urea
Aurangabad,Black,Cotton,112.3,46.6,62.2,2.5,18.3,7.5,10.2,29.4,Semi-Arid,DAP
Nagpur,Black,Soybean,39.0,57.2,53.9,3.21,19.1,8.0,3.7,28.1,Monsoon,Superphosphate
Pune,Black,Vegetables,119.7,80.5,99.4,5.5,25.3,7.6,5.5,26.8,Post-Monsoon,Vermicompost
Bhandara,Black,Rice,96.8,54.7,57.9,3.59,14.7,7.7,6.4,28.2,Post-Monsoon,NPK 12:32:16
Wardha,Clay,Sorghum,102.0,46.9,45.0,3.44,11.7,7.0,8.0,32.1,Post-Monsoon,Complex Fertilizer
Washim,Black,Soybean,30.0,64.1,48.7,3.06,18.9,7.1,9.3,34.6,Winter,NPK 12:32:16
Nagpur,Red,Cotton,166.0,69.6,54.0,3.47,21.4,6.0,5.0,33.2,Winter,Urea
Solapur,Black,Pomegranate,95.0,41.5,112.6,7.53,27.0,7.3,11.5,34.4,Semi-Arid,DAP
Ahmednagar,Clay,Sugarcane,311.9,119.8,180.9,6.59,39.2,7.6,10.2,33.5,Moderate Rainfall,DAP
Mumbai City,Red,Rice,108.6,56.8,61.2,5.32,13.2,6.4,7.1,27.7,Monsoon,NPK 12:32:16
Gadchiroli,Black,Soybean,34.8,77.2,46.0,2.9,23.0,8.3,11.2,32.7,Moderate Rainfall,NPK 12:32:16
Thane,Red,Rice,108.5,70.2,57.2,4.61,18.3,6.7,2.7,29.4,Post-Monsoon,DAP
Chandrapur,Red,Cotton,137.4,58.2,61.0,3.4,20.6,5.9,11.3,31.4,Winter,Complex Fertilizer
Solapur,Black,Cotton,128.8,49.2,52.0,3.47,15.1,8.2,8.8,28.3,Post-Monsoon,DAP
Dhule,Black,Wheat,111.3,53.5,59.2,3.44,23.2,8.1,7.2,34.8,Post-Monsoon,NPK 12:32:16
Ratnagiri,Laterite,Coconut,687.6,431.6,1544.0,6.49,32.3,5.9,6.2,26.5,Heavy Rainfall,Urea
Bhandara,Black,Soybean,30.7,73.4,55.0,4.29,21.5,8.4,9.6,28.8,Monsoon,Superphosphate
Gadchiroli,Clay,Rice,121.4,51.9,60.1,3.63,17.2,7.3,5.7,32.7,Post-Monsoon,DAP
Yavatmal,Black,Wheat,117.7,56.3,58.0,2.7,24.9,7.0,11.0,34.0,Winter,DAP
Hingoli,Black,Sorghum,76.7,45.7,57.7,2.91,17.2,7.3,16.5,28.1,Summer,Superphosphate
Nagpur,Black,Sorghum,70.8,44.2,56.0,4.28,17.0,7.5,10.7,26.2,Winter,Complex Fertilizer
Ratnagiri,Sandy,Rice,120.9,61.1,66.4,2.44,12.3,6.6,5.1,26.5,Humid,NPK 12:32:16
Nanded,Black,Sugarcane,213.4,93.2,224.6,7.56,29.6,8.2,19.5,32.1,Post-Monsoon,Complex Fertilizer
Hingoli,Sandy,Cotton,149.6,54.3,54.7,3.18,22.0,7.2,19.7,29.6,Dry,DAP
Osmanabad,Sandy,Cotton,172.6,44.9,55.1,4.42,22.5,6.0,17.2,29.6,Post-Monsoon,Urea
Washim,Black,Cotton,96.8,44.3,59.1,4.6,20.7,7.2,6.8,26.2,Monsoon,NPK 19:19:19
Amravati,Black,Pigeon Pea,25.1,59.0,37.4,4.92,16.2,7.1,9.0,28.5,Post-Monsoon,Urea
Sangli,Black,Sorghum,84.5,51.3,44.5,3.48,16.4,7.9,6.4,34.3,Post-Monsoon,MOP
Akola,Clay,Cotton,137.3,52.2,52.5,3.09,28.0,7.8,5.1,26.9,Winter,DAP
Aurangabad,Black,Chickpea,22.2,42.4,29.3,3.48,19.2,8.1,8.3,34.2,Semi-Arid,Urea
Buldhana,Black,Cotton,103.1,47.6,51.3,3.82,22.3,8.2,9.5,31.8,Monsoon,Complex Fertilizer
Dhule,Black,Wheat,98.8,54.9,51.3,4.18,19.6,7.2,5.1,26.4,Moderate Rainfall,NPK 12:32:16
Chandrapur,Black,Soybean,30.5,74.5,54.4,4.61,21.4,8.3,6.6,27.2,Moderate Rainfall,Superphosphate
Nagpur,Black,Cotton,121.2,48.3,49.0,2.75,20.1,7.4,8.3,34.1,Moderate Rainfall,Complex Fertilizer
Ratnagiri,Laterite,Mango,122.2,124.1,148.5,7.21,23.2,5.7,6.8,29.0,Post-Monsoon,Complex Fertilizer
Wardha,Red,Sorghum,108.8,53.1,50.6,4.33,18.7,5.8,8.2,31.4,Moderate Rainfall,Complex Fertilizer
Solapur,Red,Wheat,131.1,66.1,64.2,4.14,24.5,6.1,3.1,30.2,Winter,DAP
Kolhapur,Black,Wheat,97.1,57.1,57.5,3.4,24.6,8.4,10.1,34.4,Pre-Monsoon,NPK 12:32:16
Latur,Black,Chickpea,21.2,40.6,25.3,3.88,17.6,7.6,13.5,28.1,Summer,NPK 12:32:16
Solapur,Black,Wheat,93.7,52.0,53.9,4.71,19.9,7.2,4.0,30.0,Post-Monsoon,NPK 12:32:16
Jalna,Black,Chickpea,20.6,45.0,29.1,2.73,16.2,7.9,13.1,29.8,Semi-Arid,Vermicompost
Beed,Black,Bajra,55.7,33.8,39.5,5.08,11.1,7.1,12.3,31.2,Dry,Complex Fertilizer
Mumbai Suburban,Red,Rice,118.4,65.6,59.4,2.76,21.6,6.0,5.1,26.8,Humid,NPK 12:32:16
Bhandara,Black,Wheat,83.5,53.9,58.1,4.58,24.0,7.3,6.7,31.6,Post-Monsoon,NPK 12:32:16
Hingoli,Red,Sorghum,93.5,50.3,49.9,3.16,14.1,6.1,10.5,32.0,Dry,Organic Compost
Raigad,Laterite,Cashew,143.1,59.2,125.2,10.87,24.8,5.0,5.6,25.1,Heavy Rainfall,Superphosphate
Washim,Black,Cotton,117.4,49.1,58.7,2.91,27.0,7.3,3.2,29.5,Moderate Rainfall,Complex Fertilizer
Palghar,Sandy,Rice,137.0,61.4,63.6,4.37,12.4,7.5,4.8,30.7,Heavy Rainfall,Urea
Chandrapur,Red,Soybean,34.6,87.2,48.1,4.18,21.1,6.3,8.6,32.2,Monsoon,Superphosphate
Washim,Black,Cotton,89.5,46.1,60.2,3.49,14.6,8.4,6.9,32.0,Winter,Complex Fertilizer
Akola,Clay,Safflower,80.0,51.1,46.9,3.39,22.7,7.8,10.2,27.9,Winter,Urea
Satara,Black,Wheat,102.7,55.8,61.5,2.99,22.2,8.1,7.1,31.4,Post-Monsoon,DAP
Parbhani,Black,Chickpea,24.5,52.6,33.2,5.51,20.7,7.6,11.4,29.5,Post-Monsoon,Superphosphate
Washim,Black,Soybean,30.5,72.9,42.2,4.1,19.9,7.9,7.3,27.6,Post-Monsoon,NPK 12:32:16
Nagpur,Black,Soybean,28.8,68.5,47.1,5.24,22.0,7.1,3.5,26.8,Monsoon,NPK 12:32:16
Osmanabad,Black,Bajra,61.0,33.0,34.6,3.01,11.2,7.9,12.5,34.7,Semi-Arid,NPK 12:32:16
Mumbai City,Red,Rice,108.0,65.9,64.3,4.16,19.3,6.1,3.9,25.7,Monsoon,Urea
Washim,Black,Banana,205.8,137.9,289.3,9.78,40.0,8.0,7.2,26.9,Monsoon,NPK 12:32:16
Parbhani,Black,Cotton,92.2,40.9,69.0,4.04,23.6,7.6,12.2,35.9,Summer,Urea
Yavatmal,Black,Pigeon Pea,22.9,59.9,40.0,4.15,15.2,8.1,9.5,27.6,Monsoon,NPK 12:32:16
Washim,Black,Soybean,28.5,55.4,51.6,3.37,18.8,8.4,3.0,34.9,Winter,DAP
Osmanabad,Black,Sorghum,72.1,47.7,55.2,3.33,11.0,7.3,9.9,28.4,Summer,Complex Fertilizer
Raigad,Laterite,Coconut,669.5,512.6,1423.3,5.74,32.6,6.5,3.0,29.2,Monsoon,Ammonium Sulphate
Hingoli,Red,Cotton,131.8,45.3,52.6,3.49,18.9,5.5,18.6,33.7,Semi-Arid,DAP
Nagpur,Black,Soybean,29.6,74.0,54.4,2.53,20.4,7.1,5.2,33.0,Winter,DAP
Sindhudurg,Laterite,Mango,164.4,80.1,176.3,7.27,24.3,6.2,2.4,30.5,Humid,Vermicompost
Jalgaon,Black,Cotton,123.3,52.1,54.8,5.37,24.9,8.5,9.2,29.2,Moderate Rainfall,DAP
Parbhani,Black,Bajra,60.6,41.8,34.6,3.66,12.0,7.8,8.2,35.7,Post-Monsoon,Vermicompost
Nagpur,Black,Cotton,132.6,51.7,65.4,4.0,24.3,7.6,5.2,28.9,Monsoon,Complex Fertilizer
Ahmednagar,Black,Cotton,92.5,56.1,52.3,4.78,25.4,8.3,8.2,30.3,Moderate Rainfall,NPK 19:19:19
Parbhani,Black,Sorghum,70.6,46.4,44.5,4.2,15.2,8.4,10.9,37.2,Summer,Urea
Bhandara,Black,Rice,92.7,51.8,57.6,3.21,15.0,8.2,10.7,31.3,Moderate Rainfall,NPK 12:32:16
Gondia,Clay,Rice,101.4,55.4,62.1,3.93,16.1,7.2,4.6,31.7,Monsoon,DAP
Raigad,Red,Rice,130.4,66.6,54.9,2.55,17.7,6.7,7.6,30.6,Post-Monsoon,NPK 12:32:16
Palghar,Laterite,Rice,151.1,73.2,63.4,5.39,16.1,5.6,5.1,30.6,Humid,DAP
Washim,Black,Cotton,100.9,58.0,58.2,3.93,19.5,7.4,4.7,28.5,Post-Monsoon,NPK 19:19:19
Kolhapur,Alluvial,Sugarcane,230.7,83.3,154.8,9.61,29.9,7.0,7.7,27.8,Moderate Rainfall,NPK 19:19:19
Parbhani,Sandy,Bajra,85.5,36.0,38.6,2.82,11.4,6.2,15.5,30.3,Summer,NPK 12:32:16
Nandurbar,Black,Wheat,91.9,55.2,62.0,5.57,21.1,7.4,8.2,31.1,Monsoon,NPK 12:32:16
Satara,Red,Grapes,113.6,66.4,123.5,7.8,21.2,5.9,9.1,32.2,Pre-Monsoon,Organic Compost
Satara,Black,Sugarcane,208.9,96.0,221.4,5.82,27.8,7.1,9.7,30.4,Winter,Urea
Sangli,Red,Sugarcane,279.8,117.2,171.5,5.8,27.3,6.8,11.4,33.3,Moderate Rainfall,Complex Fertilizer
Pune,Black,Wheat,109.9,63.9,65.7,4.04,18.6,7.8,10.7,32.7,Pre-Monsoon,NPK 12:32:16
Bhandara,Black,Rice,104.3,61.2,61.8,3.09,18.9,7.2,11.7,32.3,Post-Monsoon,NPK 12:32:16
Aurangabad,Black,Sorghum,81.7,46.2,45.7,3.61,10.4,7.6,12.8,30.1,Semi-Arid,Ammonium Sulphate
Satara,Black,Maize,109.9,70.7,57.7,5.82,18.2,8.0,7.7,32.0,Winter,Vermicompost
Gondia,Black,Wheat,96.3,57.7,62.5,3.11,23.3,7.9,4.6,32.6,Monsoon,DAP
Raigad,Laterite,Coconut,800.1,563.2,1575.8,13.92,34.2,5.4,7.2,25.0,Post-Monsoon,Organic Compost
Hingoli,Black,Cotton,119.5,43.8,56.5,3.79,28.6,7.8,18.5,34.7,Semi-Arid,Urea
Nandurbar,Black,Maize,122.3,72.8,51.9,2.77,18.9,7.3,10.0,26.8,Moderate Rainfall,Organic Compost
Nashik,Black,Onion,125.8,65.2,113.2,3.53,19.3,8.1,6.4,27.1,Winter,Organic Compost
Ahmednagar,Red,Wheat,126.3,65.6,66.7,4.53,21.1,6.4,10.5,28.4,Pre-Monsoon,NPK 12:32:16
Raigad,Laterite,Mango,232.1,123.0,209.2,8.4,28.0,5.4,3.1,26.8,Heavy Rainfall,Complex Fertilizer
Nandurbar,Black,Maize,112.9,82.6,59.0,3.03,22.8,7.3,8.5,29.7,Post-Monsoon,DAP
Sindhudurg,Laterite,Mango,215.7,69.0,205.5,4.94,23.1,5.9,6.6,28.5,Heavy Rainfall,Complex Fertilizer
Mumbai Suburban,Laterite,Vegetables,136.6,96.6,103.4,4.9,27.3,6.3,7.5,30.1,Monsoon,Vermicompost
Pune,Black,Wheat,101.9,49.1,59.4,4.1,17.9,7.6,11.4,28.3,Winter,NPK 12:32:16
Beed,Black,Sorghum,93.3,42.0,50.2,4.82,18.2,7.2,17.6,33.5,Dry,DAP
Raigad,Red,Coconut,614.8,407.3,1422.8,8.17,28.6,6.5,7.0,30.0,Heavy Rainfall,MOP
Chandrapur,Black,Rice,98.6,46.3,60.8,5.63,11.4,8.2,10.5,33.0,Winter,DAP
Gondia,Clay,Pigeon Pea,27.2,51.9,31.3,4.15,19.2,7.0,3.4,32.5,Moderate Rainfall,MOP
Aurangabad,Black,Sorghum,89.2,42.4,55.9,5.41,19.5,8.0,16.1,36.6,Post-Monsoon,Superphosphate
Jalgaon,Black,Cotton,100.7,45.5,49.3,4.68,20.2,8.4,6.9,29.1,Post-Monsoon,Urea
Dhule,Red,Bajra,81.3,36.8,38.5,4.75,10.9,6.6,4.3,29.6,Moderate Rainfall,Ammonium Sulphate
Kolhapur,Black,Wheat,89.6,56.2,63.3,3.83,23.2,8.0,10.4,28.5,Winter,NPK 12:32:16
Thane,Laterite,Rice,152.0,81.0,67.0,2.36,11.9,5.7,5.9,28.9,Heavy Rainfall,DAP
Mumbai Suburban,Red,Rice,113.8,66.4,61.4,4.89,17.7,6.2,4.4,31.1,Heavy Rainfall,DAP
Pune,Black,Wheat,101.4,55.4,55.6,4.25,25.4,7.7,4.8,33.6,Winter,DAP
Ratnagiri,Sandy,Coconut,596.7,327.0,1540.3,11.62,29.0,6.4,7.3,28.6,Monsoon,Ammonium Sulphate
Palghar,Laterite,Coconut,717.7,446.2,1700.8,10.36,33.1,6.3,4.3,28.5,Post-Monsoon,Urea
Latur,Black,Bajra,63.9,37.0,37.0,4.66,13.9,7.4,10.0,33.1,Summer,Superphosphate
Nanded,Black,Sorghum,85.3,40.5,47.7,5.81,12.9,8.4,9.8,32.1,Post-Monsoon,Ammonium Sulphate
Wardha,Black,Orange,89.1,73.8,109.8,3.75,24.3,7.0,3.5,34.2,Winter,Superphosphate
Palghar,Laterite,Rice,157.7,76.3,60.1,3.31,19.2,5.8,5.4,26.0,Monsoon,Urea
Nashik,Black,Bajra,63.2,30.8,34.9,4.18,13.2,8.1,4.8,34.7,Post-Monsoon,Complex Fertilizer
Akola,Black,Soybean,31.7,71.5,50.4,3.75,23.5,7.8,7.7,33.2,Post-Monsoon,NPK 12:32:16
Gondia,Black,Soybean,34.7,69.2,43.8,5.65,26.9,7.5,10.9,31.7,Monsoon,NPK 12:32:16
Pune,Black,Pomegranate,102.7,57.2,128.3,7.69,26.3,8.2,6.9,34.1,Moderate Rainfall,MOP
Thane,Red,Rice,119.5,75.4,59.8,3.78,19.6,6.5,2.7,31.6,Monsoon,NPK 12:32:16
Nanded,Black,Sorghum,77.0,51.0,48.7,5.49,14.6,8.5,11.4,33.5,Semi-Arid,Superphosphate
Osmanabad,Red,Sorghum,95.7,61.9,42.7,3.92,10.1,6.7,8.9,35.8,Summer,MOP
Solapur,Sandy,Wheat,138.2,58.1,69.3,3.93,16.2,6.8,7.0,32.7,Winter,DAP
Yavatmal,Clay,Sorghum,87.9,43.2,41.9,3.88,13.8,6.7,7.2,32.6,Post-Monsoon,Organic Compost
Akola,Black,Safflower,65.6,49.6,49.7,3.59,17.7,8.3,5.9,32.1,Post-Monsoon,Vermicompost
Kolhapur,Red,Wheat,142.7,61.1,54.1,3.63,24.0,6.3,5.5,30.8,Moderate Rainfall,DAP
Nanded,Black,Cotton,91.7,54.6,57.2,3.41,21.1,8.4,14.3,33.3,Summer,DAP
Aurangabad,Sandy,Sorghum,103.3,48.4,58.4,2.56,13.1,6.2,18.3,30.4,Dry,Superphosphate
Nashik,Black,Tomato,184.1,88.3,129.5,3.2,25.7,8.1,4.7,29.4,Monsoon,NPK 12:32:16
Nagpur,Black,Cotton,106.9,38.0,49.8,3.59,15.8,7.2,3.9,28.7,Post-Monsoon,NPK 19:19:19
Wardha,Black,Pulses,20.5,55.4,40.1,4.9,25.7,7.3,4.4,33.0,Post-Monsoon,MOP
Wardha,Clay,Sorghum,84.8,39.2,48.0,5.19,18.5,7.2,9.1,30.2,Post-Monsoon,Urea
Mumbai City,Red,Rice,123.6,70.1,54.5,3.01,19.2,5.7,4.8,30.1,Monsoon,DAP
Raigad,Laterite,Rice,133.9,64.3,62.9,4.2,19.8,5.5,7.9,30.0,Humid,Urea
Pune,Black,Sugarcane,198.6,81.2,194.7,5.88,43.0,8.2,5.4,29.2,Moderate Rainfall,Urea
Ratnagiri,Laterite,Mango,253.4,79.6,227.5,7.68,27.4,5.6,3.1,25.7,Heavy Rainfall,DAP
Jalgaon,Black,Cotton,104.5,45.0,57.6,3.27,21.1,7.6,7.4,33.5,Moderate Rainfall,Urea
Sindhudurg,Laterite,Cashew,106.3,77.2,123.3,6.04,24.9,5.4,3.8,26.1,Monsoon,Organic Compost
Jalna,Black,Wheat,102.7,60.6,58.5,3.94,15.6,7.8,11.0,28.3,Dry,NPK 12:32:16
Gadchiroli,Black,Rice,103.6,54.8,52.2,4.68,15.4,8.1,6.6,34.4,Post-Monsoon,Urea
Parbhani,Black,Cotton,110.8,47.8,46.8,4.52,18.2,8.0,15.6,31.4,Dry,Urea
