District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Nanded,Black,Cotton,82.6,44.9,48.6,3.0,21.1,8.1,14.3,27.9,Summer,DAP
Ratnagiri,Red,Mango,104.1,75.1,165.0,9.1,37.1,6.6,4.9,29.6,Post-Monsoon,Organic Compost
Amravati,Black,Soybean,34.5,66.6,42.4,3.0,20.7,7.6,6.8,34.5,Moderate Rainfall,Superphosphate
Latur,Sandy,Cotton,130.0,49.9,65.3,4.5,27.9,7.1,14.1,32.3,Post-Monsoon,Urea
Satara,Black,Sugarcane,191.5,85.2,243.1,6.2,28.3,7.0,9.3,31.4,Winter,Urea
Dhule,Alluvial,Cotton,130.4,53.3,51.5,3.5,18.6,7.6,3.7,25.9,Post-Monsoon,NPK 19:19:19
Palghar,Sandy,Vegetables,144.8,85.8,117.9,3.0,22.1,5.9,2.0,26.8,Heavy Rainfall,MOP
Thane,Sandy,Coconut,607.0,403.4,1464.1,11.6,38.9,6.2,6.3,27.1,Monsoon,MOP
Gadchiroli,Clay,Wheat,145.9,50.1,60.2,3.5,20.8,6.4,9.7,29.3,Winter,Urea
Gondia,Black,Wheat,95.2,74.0,53.5,4.9,25.0,8.2,9.0,35.6,Monsoon,Urea
Wardha,Red,Cotton,100.5,59.5,61.2,3.1,17.4,6.0,10.9,30.7,Moderate Rainfall,DAP
Jalna,Sandy,Bajra,101.7,39.7,35.5,3.7,17.0,5.9,15.4,33.2,Semi-Arid,Organic Compost
Chandrapur,Red,Rice,117.6,63.0,58.6,2.7,14.3,6.8,6.5,31.3,Post-Monsoon,NPK 12:32:16
Buldhana,Clay,Soybean,34.4,77.3,58.9,3.7,20.2,7.8,12.2,33.0,Winter,DAP
Jalna,Sandy,Bajra,88.5,44.4,44.8,3.1,12.6,6.2,9.7,27.7,Dry,Urea
Palghar,Red,Rice,104.3,67.4,57.5,4.3,12.9,6.3,5.7,32.6,Post-Monsoon,DAP
Kolhapur,Black,Sugarcane,306.7,73.8,231.6,6.0,35.9,7.9,3.8,30.7,Post-Monsoon,DAP
Yavatmal,Black,Cotton,110.8,47.6,48.9,3.1,24.3,8.5,8.7,31.7,Winter,Complex Fertilizer
Yavatmal,Black,Cotton,92.9,34.0,44.6,4.8,16.4,8.5,9.8,30.7,Post-Monsoon,Complex Fertilizer
Ahmednagar,Red,Cotton,160.5,59.7,45.5,4.7,25.6,7.0,4.4,25.1,Pre-Monsoon,Urea
Jalna,Black,Sorghum,74.2,46.7,41.5,6.1,13.0,7.5,16.4,35.9,Dry,Vermicompost
Bhandara,Red,Rice,109.0,64.8,72.4,3.6,22.1,6.4,4.4,28.5,Moderate Rainfall,DAP
Bhandara,Black,Soybean,37.0,66.5,54.3,2.8,14.5,8.2,3.8,29.1,Monsoon,NPK 12:32:16
Thane,Sandy,Rice,168.4,55.1,74.1,4.6,18.2,6.4,3.7,28.3,Post-Monsoon,NPK 12:32:16
Hingoli,Red,Cotton,132.2,50.0,54.2,3.3,20.4,5.6,16.0,33.9,Semi-Arid,DAP
Wardha,Black,Cotton,119.4,60.1,48.2,5.4,16.4,7.4,6.0,29.8,Post-Monsoon,Urea
Amravati,Red,Soybean,37.5,83.2,57.9,4.5,19.1,5.8,6.2,26.1,Monsoon,Superphosphate
Gadchiroli,Red,Rice,132.9,63.1,61.3,3.2,20.0,6.6,6.7,32.6,Post-Monsoon,DAP
Pune,Black,Sugarcane,225.1,86.0,269.8,6.3,30.5,7.1,12.1,30.1,Winter,NPK 19:19:19
Sindhudurg,Sandy,Coconut,644.8,451.3,1334.3,16.5,36.6,7.1,4.9,31.6,Post-Monsoon,Superphosphate
Nashik,Red,Cotton,131.1,82.5,57.8,3.0,18.2,5.6,4.8,26.2,Winter,DAP
Beed,Black,Sorghum,83.8,41.3,54.4,2.6,15.6,7.9,20.3,37.4,Post-Monsoon,Complex Fertilizer
Mumbai Suburban,Sandy,Vegetables,169.3,65.8,108.6,3.2,26.4,7.2,3.7,28.9,Heavy Rainfall,MOP
Washim,Red,Cotton,135.8,69.0,52.7,3.0,17.5,6.6,5.7,28.0,Monsoon,NPK 19:19:19
Chandrapur,Clay,Rice,87.0,58.1,48.6,4.2,11.1,7.1,6.1,26.2,Monsoon,Urea
Dhule,Alluvial,Cotton,138.8,48.8,57.8,3.8,18.4,6.9,7.6,33.0,Winter,DAP
Jalgaon,Black,Cotton,154.1,49.3,59.6,3.2,25.7,7.4,7.0,32.0,Moderate Rainfall,NPK 19:19:19
Osmanabad,Sandy,Bajra,76.8,31.1,37.8,5.6,11.2,6.7,13.7,27.6,Dry,Complex Fertilizer
Gondia,Black,Soybean,30.0,85.2,55.2,4.2,18.2,6.7,12.2,27.4,Winter,Superphosphate
Pune,Red,Vegetables,160.9,64.2,112.4,3.0,24.6,6.5,7.6,29.8,Pre-Monsoon,NPK 12:32:16
Jalgaon,Black,Cotton,124.2,61.3,57.5,2.9,25.2,7.2,7.1,30.9,Moderate Rainfall,NPK 19:19:19
Amravati,Clay,Soybean,34.7,64.8,53.0,3.9,20.6,7.5,8.1,33.0,Winter,DAP
Nandurbar,Alluvial,Maize,132.2,69.6,55.9,6.3,28.5,6.8,10.2,32.6,Monsoon,Superphosphate
Nanded,Alluvial,Cotton,106.1,37.9,53.1,3.0,23.7,7.2,16.5,33.5,Dry,NPK 19:19:19
Dhule,Black,Cotton,99.2,44.9,55.2,4.5,20.3,8.3,10.5,31.9,Moderate Rainfall,NPK 19:19:19
Palghar,Laterite,Rice,136.3,90.3,70.8,3.1,18.2,5.8,5.9,33.5,Post-Monsoon,NPK 12:32:16
Wardha,Red,Cotton,115.5,59.1,53.8,4.6,23.1,6.5,4.3,28.5,Winter,DAP
Ratnagiri,Red,Mango,189.0,96.9,175.7,9.3,22.2,5.4,3.2,26.8,Heavy Rainfall,Vermicompost
Beed,Sandy,Bajra,93.2,40.1,42.7,5.3,14.0,6.4,13.0,38.0,Summer,Vermicompost
Ratnagiri,Laterite,Rice,134.2,91.1,75.8,5.5,10.7,5.6,5.0,30.8,Humid,NPK 12:32:16
Akola,Clay,Cotton,124.1,64.2,45.5,3.5,21.7,7.3,7.9,32.6,Moderate Rainfall,Urea
Buldhana,Red,Cotton,166.2,64.7,72.2,4.6,17.8,6.6,5.8,32.7,Moderate Rainfall,Urea
Jalgaon,Black,Cotton,116.9,65.2,46.6,4.6,21.5,7.1,8.4,27.7,Monsoon,Complex Fertilizer
Jalna,Red,Cotton,160.9,73.5,54.1,4.4,19.3,5.8,8.0,36.5,Summer,DAP
Thane,Laterite,Rice,127.1,74.8,70.3,3.2,17.4,6.7,6.8,29.7,Post-Monsoon,Urea
Mumbai City,Red,Rice,107.4,53.7,71.5,5.1,10.5,6.9,2.4,27.6,Humid,DAP
Buldhana,Black,Cotton,124.4,52.8,56.3,5.8,17.5,8.2,10.7,27.9,Winter,NPK 19:19:19
Nanded,Red,Cotton,115.1,52.0,69.3,4.5,17.7,5.7,11.3,32.0,Summer,Complex Fertilizer
Osmanabad,Red,Cotton,141.0,70.5,55.1,4.5,31.0,5.8,20.8,34.3,Summer,DAP
Mumbai Suburban,Sandy,Vegetables,137.5,67.9,125.7,3.0,26.3,7.1,2.6,25.1,Post-Monsoon,Ammonium Sulphate
Sindhudurg,Sandy,Coconut,667.8,377.1,1501.3,10.7,28.8,6.5,6.8,26.3,Heavy Rainfall,Superphosphate
Ahmednagar,Black,Wheat,120.1,51.1,59.0,3.1,19.0,7.6,10.0,35.1,Winter,Urea
Chandrapur,Clay,Rice,85.2,59.4,70.9,3.3,10.3,7.6,4.7,27.4,Moderate Rainfall,Urea
Nandurbar,Black,Cotton,127.7,62.0,51.0,4.0,23.7,8.0,5.8,28.7,Moderate Rainfall,Urea
Dhule,Black,Cotton,124.3,41.5,50.7,4.2,19.7,8.5,12.1,33.4,Moderate Rainfall,NPK 19:19:19
Yavatmal,Red,Soybean,33.6,103.6,53.0,4.6,23.0,5.7,7.4,28.2,Monsoon,DAP
Akola,Clay,Soybean,41.2,80.6,50.4,3.3,25.8,6.5,4.5,29.7,Winter,DAP
Buldhana,Clay,Wheat,88.2,57.8,53.7,4.7,20.8,7.0,12.1,29.8,Moderate Rainfall,NPK 12:32:16
Latur,Black,Sorghum,73.7,44.4,56.6,2.8,13.0,8.0,10.0,34.7,Post-Monsoon,Superphosphate
Gadchiroli,Black,Soybean,36.9,84.6,52.1,3.0,24.2,8.5,10.9,34.2,Moderate Rainfall,NPK 12:32:16
Buldhana,Clay,Cotton,138.4,69.4,62.9,3.6,15.9,7.6,5.9,26.7,Post-Monsoon,DAP
Hingoli,Sandy,Bajra,84.4,32.3,45.6,5.1,12.4,6.0,13.8,34.9,Post-Monsoon,Urea
Chandrapur,Clay,Rice,95.4,50.9,52.4,5.9,18.5,6.8,3.3,31.9,Post-Monsoon,DAP
Latur,Red,Cotton,177.1,77.8,61.9,5.0,23.5,6.9,10.4,29.3,Summer,Complex Fertilizer
Chandrapur,Red,Rice,127.8,72.4,61.1,2.3,14.6,6.6,6.3,30.2,Post-Monsoon,NPK 12:32:16
Sangli,Red,Sugarcane,239.1,139.5,158.0,10.5,35.1,6.4,5.5,29.6,Post-Monsoon,NPK 19:19:19
Buldhana,Black,Cotton,127.3,44.1,45.9,4.6,18.0,7.3,7.0,29.0,Moderate Rainfall,NPK 19:19:19
Pune,Red,Vegetables,147.8,77.4,92.4,3.8,20.3,5.6,6.8,25.4,Post-Monsoon,DAP
Buldhana,Clay,Cotton,110.7,68.0,53.5,3.2,14.3,7.5,5.6,28.5,Post-Monsoon,DAP
Sindhudurg,Laterite,Coconut,717.8,484.6,1347.3,12.3,32.3,5.9,7.5,28.1,Monsoon,Superphosphate
Sangli,Red,Sugarcane,256.0,97.6,192.3,4.7,29.5,5.5,7.0,30.9,Pre-Monsoon,Complex Fertilizer
Nandurbar,Red,Cotton,124.0,57.8,68.9,3.4,23.4,7.0,10.7,29.4,Post-Monsoon,NPK 19:19:19
Gondia,Red,Rice,122.6,63.5,64.0,4.2,17.9,6.1,3.8,25.2,Winter,NPK 12:32:16
Thane,Laterite,Rice,140.6,75.5,71.8,3.3,23.1,5.3,6.6,25.2,Humid,Urea
Osmanabad,Red,Cotton,148.9,70.1,59.6,4.4,30.1,5.8,19.9,32.8,Summer,DAP
Nagpur,Black,Cotton,106.1,63.5,54.6,3.0,23.0,7.4,8.6,29.0,Winter,NPK 19:19:19
Dhule,Black,Cotton,98.0,52.4,46.0,3.1,27.8,7.8,7.3,36.0,Winter,NPK 19:19:19
Kolhapur,Black,Sugarcane,159.0,77.1,256.7,10.9,33.9,7.6,6.2,28.4,Moderate Rainfall,NPK 19:19:19
Aurangabad,Red,Cotton,134.1,56.1,51.2,2.3,26.3,6.5,8.9,33.0,Dry,Complex Fertilizer
Hingoli,Red,Cotton,118.9,42.9,53.1,3.6,18.7,5.5,16.6,34.7,Semi-Arid,DAP
Yavatmal,Red,Cotton,154.4,55.8,36.8,5.6,17.9,6.0,8.3,27.0,Moderate Rainfall,DAP
Nanded,Black,Cotton,98.0,40.8,51.6,3.3,21.2,8.1,15.6,33.3,Semi-Arid,NPK 19:19:19
Nagpur,Red,Soybean,34.4,80.9,59.8,3.7,19.4,7.0,10.7,34.9,Winter,DAP
Thane,Red,Rice,95.7,57.2,52.1,5.3,17.1,6.7,6.4,29.0,Heavy Rainfall,DAP
Amravati,Red,Soybean,44.0,67.5,57.0,5.0,17.9,5.5,6.3,25.2,Monsoon,Superphosphate
Amravati,Black,Soybean,33.1,83.0,54.3,3.0,22.4,7.6,7.9,30.9,Winter,Superphosphate
Akola,Clay,Cotton,132.7,42.1,46.8,4.1,21.1,7.5,13.3,28.4,Post-Monsoon,Urea
Jalna,Sandy,Bajra,67.2,39.5,49.2,3.0,11.1,7.4,15.3,35.2,Summer,MOP
Mumbai Suburban,Red,Rice,129.3,65.6,57.0,3.1,19.5,5.9,7.4,30.8,Monsoon,DAP
Washim,Black,Cotton,136.5,45.7,68.9,5.5,17.8,8.4,4.6,29.1,Monsoon,DAP
Jalgaon,Red,Cotton,155.5,79.3,50.8,4.2,18.4,6.6,7.7,33.4,Winter,NPK 19:19:19
Satara,Red,Maize,126.6,80.3,49.1,8.7,26.8,5.6,9.8,33.8,Winter,Urea
Mumbai Suburban,Red,Rice,102.3,68.2,54.3,4.2,11.7,6.8,4.1,29.3,Heavy Rainfall,NPK 12:32:16
Ahmednagar,Clay,Wheat,110.5,51.5,51.9,4.5,17.2,7.8,10.6,31.6,Winter,Urea
Chandrapur,Clay,Rice,108.5,56.6,43.1,4.3,11.2,6.8,7.8,25.1,Monsoon,Urea
Nagpur,Black,Cotton,80.6,34.8,67.4,5.9,24.8,7.5,3.4,27.8,Moderate Rainfall,NPK 19:19:19
Solapur,Sandy,Wheat,144.8,58.8,61.8,3.7,20.9,6.7,3.7,26.0,Moderate Rainfall,Urea
Dhule,Alluvial,Cotton,120.9,45.1,43.4,3.3,18.0,6.9,7.6,32.8,Winter,DAP
Parbhani,Black,Sorghum,85.2,46.4,59.4,4.6,21.1,8.1,9.2,33.9,Semi-Arid,Ammonium Sulphate
Bhandara,Black,Soybean,31.8,74.8,45.8,3.1,22.7,7.5,7.5,32.9,Winter,Superphosphate
Dhule,Alluvial,Cotton,120.4,42.2,56.0,3.4,16.4,6.4,7.3,32.6,Winter,DAP
Solapur,Sandy,Bajra,82.8,38.7,44.5,2.6,15.0,7.1,9.7,30.9,Semi-Arid,NPK 12:32:16
Jalgaon,Red,Cotton,133.5,64.1,43.6,4.6,28.6,5.8,7.0,29.7,Post-Monsoon,Complex Fertilizer
Nanded,Alluvial,Soybean,39.1,63.9,48.0,5.4,20.7,6.7,14.8,33.4,Summer,NPK 12:32:16
Nandurbar,Black,Cotton,118.8,58.7,61.9,2.8,18.1,6.9,9.4,31.5,Post-Monsoon,Urea
Dhule,Red,Cotton,126.8,45.8,42.2,3.2,19.2,5.5,11.8,27.6,Winter,NPK 19:19:19
Thane,Red,Rice,125.0,58.7,63.7,3.8,15.1,6.5,5.9,26.2,Monsoon,NPK 12:32:16
Osmanabad,Sandy,Bajra,110.5,40.2,45.7,4.5,9.5,6.4,9.6,36.1,Summer,Urea
Bhandara,Red,Rice,98.1,66.2,70.5,3.4,19.1,6.8,4.1,28.2,Moderate Rainfall,DAP
Mumbai Suburban,Sandy,Vegetables,183.3,75.9,95.2,2.5,18.9,7.3,6.7,26.4,Monsoon,Vermicompost
Mumbai Suburban,Laterite,Rice,131.7,75.7,71.9,5.0,12.2,6.4,4.1,30.5,Monsoon,Urea
Amravati,Black,Soybean,33.7,82.1,46.3,3.6,21.7,7.8,8.2,30.6,Winter,Superphosphate
Gadchiroli,Black,Soybean,22.9,50.2,40.9,3.9,26.6,8.0,4.6,30.2,Post-Monsoon,NPK 12:32:16
Mumbai Suburban,Sandy,Vegetables,112.4,64.3,115.2,4.0,28.8,6.6,7.0,27.0,Humid,NPK 12:32:16
Pune,Red,Vegetables,126.1,86.3,99.5,4.0,28.4,6.2,5.8,29.8,Winter,Ammonium Sulphate
Aurangabad,Black,Sorghum,78.8,39.8,49.2,5.7,17.7,8.0,14.0,37.9,Post-Monsoon,Superphosphate
Amravati,Clay,Soybean,35.8,66.4,48.0,4.4,20.3,7.3,7.0,31.0,Winter,DAP
Ratnagiri,Red,Mango,210.3,102.4,189.8,8.8,21.2,6.0,3.3,25.5,Heavy Rainfall,Vermicompost
Raigad,Laterite,Rice,137.8,83.5,70.2,4.9,18.0,5.6,6.5,30.9,Heavy Rainfall,Urea
Buldhana,Red,Cotton,157.8,60.5,59.0,5.2,20.6,6.3,6.0,34.7,Moderate Rainfall,Urea
Mumbai Suburban,Sandy,Vegetables,126.9,64.3,117.9,3.8,25.3,7.0,7.1,28.3,Humid,NPK 12:32:16
Ahmednagar,Red,Maize,152.4,79.0,56.7,6.4,23.1,5.9,9.4,33.6,Post-Monsoon,Complex Fertilizer
Raigad,Laterite,Rice,104.9,74.0,63.5,4.1,9.4,6.1,4.4,25.0,Monsoon,Urea
Sindhudurg,Sandy,Coconut,644.2,411.3,1442.7,12.2,33.7,7.6,3.4,28.3,Humid,Organic Compost
Kolhapur,Black,Sugarcane,191.2,97.7,245.5,7.2,37.6,7.9,4.1,29.9,Pre-Monsoon,DAP
Jalna,Sandy,Bajra,87.2,39.8,37.4,4.2,13.5,5.9,12.8,30.3,Post-Monsoon,Vermicompost
Aurangabad,Red,Cotton,148.7,72.2,46.0,2.5,26.7,6.4,8.9,34.4,Dry,Complex Fertilizer
Buldhana,Clay,Soybean,39.5,68.7,45.0,3.9,17.1,7.8,11.2,32.4,Winter,DAP
Chandrapur,Red,Rice,120.7,72.5,63.9,2.3,14.4,6.9,7.8,32.2,Post-Monsoon,NPK 12:32:16
Latur,Sandy,Bajra,82.8,33.1,40.9,4.4,13.4,6.1,19.5,33.9,Semi-Arid,DAP
Raigad,Laterite,Rice,136.5,72.3,66.9,4.5,17.4,6.0,7.5,30.8,Heavy Rainfall,Urea
Jalgaon,Red,Cotton,152.4,77.7,49.5,5.4,26.4,5.5,7.1,31.0,Post-Monsoon,Complex Fertilizer
Amravati,Red,Soybean,41.9,68.6,49.2,5.0,17.3,5.5,6.9,25.3,Monsoon,Superphosphate
Dhule,Alluvial,Wheat,91.0,53.3,48.2,3.6,26.7,7.3,4.0,29.4,Monsoon,Urea
Ratnagiri,Laterite,Rice,183.6,70.5,58.4,4.9,12.3,6.5,4.6,29.7,Heavy Rainfall,DAP
Nashik,Red,Tomato,200.5,104.4,192.4,4.0,27.0,6.4,10.4,26.6,Moderate Rainfall,Superphosphate
Mumbai City,Laterite,Rice,137.0,77.8,61.6,4.8,22.8,6.3,6.7,27.4,Monsoon,NPK 12:32:16
Latur,Red,Sorghum,91.5,50.8,58.2,5.4,11.4,6.2,13.8,34.2,Dry,Ammonium Sulphate
Beed,Black,Sorghum,86.4,45.8,56.9,4.6,19.9,8.3,14.8,32.9,Dry,Vermicompost
Dhule,Alluvial,Cotton,140.8,51.9,47.1,3.6,17.3,7.5,3.8,27.7,Post-Monsoon,NPK 19:19:19
Bhandara,Red,Rice,91.7,63.4,74.4,3.5,19.1,6.9,3.7,26.3,Moderate Rainfall,DAP
Yavatmal,Red,Soybean,34.1,113.0,63.2,4.7,20.0,5.3,9.8,30.5,Monsoon,DAP
Chandrapur,Black,Cotton,96.4,50.9,60.9,3.4,17.6,8.1,8.2,30.3,Post-Monsoon,Complex Fertilizer
Mumbai City,Red,Rice,109.9,64.1,65.1,3.3,17.4,6.3,4.5,27.0,Heavy Rainfall,DAP
Wardha,Red,Cotton,172.7,61.2,60.1,4.5,25.5,5.6,3.3,33.1,Monsoon,Urea
Gadchiroli,Red,Rice,123.4,62.6,64.2,4.0,16.4,5.3,3.4,27.9,Winter,NPK 12:32:16
Mumbai Suburban,Laterite,Rice,152.0,74.4,55.4,3.8,15.8,5.5,4.1,30.4,Humid,Urea
Thane,Laterite,Rice,112.6,69.2,63.5,2.7,13.2,5.5,5.6,27.1,Monsoon,Urea
Kolhapur,Black,Sugarcane,261.4,72.7,203.6,5.5,36.9,8.1,4.5,28.3,Post-Monsoon,DAP
Washim,Clay,Cotton,110.7,51.1,45.7,4.0,21.0,6.8,7.5,26.9,Winter,Complex Fertilizer
Chandrapur,Black,Cotton,95.7,49.1,61.5,3.2,17.6,7.9,8.3,30.9,Post-Monsoon,Complex Fertilizer
Ahmednagar,Clay,Wheat,86.3,59.5,54.4,4.2,15.0,8.1,12.4,34.6,Winter,Urea
Chandrapur,Clay,Rice,126.7,45.9,64.1,5.3,18.7,7.0,3.1,32.5,Post-Monsoon,DAP
Thane,Laterite,Rice,158.4,84.7,65.1,5.7,15.5,5.5,2.5,29.2,Heavy Rainfall,Urea
Sindhudurg,Laterite,Coconut,604.5,433.4,1770.0,9.4,35.1,5.6,2.1,29.7,Heavy Rainfall,NPK 12:32:16
Sangli,Black,Sugarcane,183.2,95.6,233.0,7.3,25.3,7.5,12.7,32.8,Moderate Rainfall,Complex Fertilizer
Jalgaon,Black,Cotton,120.3,41.0,70.2,5.6,18.6,8.2,7.8,31.1,Post-Monsoon,Complex Fertilizer
Bhandara,Black,Wheat,110.4,54.2,62.2,5.6,18.8,7.8,9.6,27.7,Post-Monsoon,Urea
Akola,Red,Cotton,153.1,66.8,48.9,4.3,23.1,6.7,3.5,34.6,Post-Monsoon,DAP
Solapur,Red,Cotton,152.0,61.4,57.8,2.9,18.9,7.0,9.3,31.9,Post-Monsoon,NPK 19:19:19
Nagpur,Red,Cotton,127.7,49.4,54.9,3.1,27.2,5.4,10.2,27.3,Post-Monsoon,DAP
Palghar,Red,Rice,94.5,70.6,55.9,4.6,12.4,6.8,5.9,32.0,Post-Monsoon,DAP
Nashik,Alluvial,Grapes,102.8,44.7,132.5,6.7,28.7,6.4,7.8,29.1,Post-Monsoon,Organic Compost
Sindhudurg,Sandy,Coconut,752.0,421.8,1602.4,14.7,33.8,7.2,3.4,25.2,Humid,Organic Compost
Jalna,Black,Sorghum,65.0,45.2,39.1,5.8,11.4,7.9,16.3,34.6,Dry,Vermicompost
Nanded,Black,Cotton,85.8,48.1,49.3,3.0,21.3,7.9,18.8,33.0,Semi-Arid,NPK 19:19:19
Nashik,Black,Onion,136.6,78.4,80.6,3.1,27.3,7.7,4.9,31.6,Winter,DAP
Nagpur,Red,Soybean,44.3,97.2,60.2,3.3,21.4,7.0,11.9,36.1,Winter,DAP
Satara,Black,Sugarcane,264.5,85.7,243.7,6.8,37.0,8.1,5.9,26.3,Post-Monsoon,Complex Fertilizer
Beed,Black,Sorghum,74.7,37.7,51.5,5.2,16.8,8.2,15.8,33.4,Dry,Vermicompost
Beed,Black,Cotton,107.8,38.2,61.7,4.4,18.3,7.4,16.2,30.4,Summer,Complex Fertilizer
Akola,Clay,Soybean,30.8,80.6,50.6,3.5,23.9,6.3,4.3,30.4,Winter,DAP
Nagpur,Red,Cotton,120.4,53.8,53.7,4.6,22.1,5.8,6.3,27.2,Monsoon,DAP
Parbhani,Red,Cotton,118.2,75.5,50.7,2.6,15.4,5.5,18.7,38.0,Dry,Complex Fertilizer
Akola,Red,Soybean,35.9,93.9,40.5,3.1,16.7,6.2,12.2,28.1,Moderate Rainfall,NPK 12:32:16
Nagpur,Clay,Cotton,109.2,51.9,44.8,3.3,20.2,7.6,9.1,33.1,Winter,NPK 19:19:19
Thane,Red,Rice,117.9,74.9,65.0,3.6,16.5,6.4,6.0,25.7,Monsoon,NPK 12:32:16
Ratnagiri,Sandy,Rice,126.6,64.1,61.8,3.9,11.4,6.1,2.7,27.1,Post-Monsoon,NPK 12:32:16
Mumbai Suburban,Laterite,Rice,150.2,80.4,60.8,4.2,16.1,5.9,3.7,28.7,Humid,Urea
Osmanabad,Sandy,Bajra,93.5,39.2,47.5,4.4,13.8,7.0,14.1,30.1,Post-Monsoon,Superphosphate
Thane,Red,Rice,105.5,73.2,64.3,4.0,14.2,6.3,6.1,25.0,Monsoon,NPK 12:32:16
Latur,Black,Sorghum,72.1,50.2,52.4,4.1,11.4,7.3,8.0,35.5,Dry,Ammonium Sulphate
Gondia,Clay,Rice,134.5,59.2,57.1,3.4,19.9,7.4,5.0,31.4,Winter,DAP
Pune,Alluvial,Sugarcane,232.7,86.4,146.9,11.5,31.9,7.0,5.4,27.1,Post-Monsoon,NPK 19:19:19
Wardha,Red,Cotton,130.7,65.8,56.3,3.0,19.2,5.9,8.4,30.0,Moderate Rainfall,DAP
Thane,Red,Rice,107.9,78.4,54.2,4.6,19.3,6.6,3.7,31.0,Humid,NPK 12:32:16
Ahmednagar,Clay,Sugarcane,243.3,80.7,158.6,6.5,37.8,6.7,3.0,28.5,Moderate Rainfall,Complex Fertilizer
Sangli,Red,Maize,153.8,81.2,49.8,2.6,19.0,6.3,7.6,33.8,Moderate Rainfall,Ammonium Sulphate
Aurangabad,Sandy,Bajra,86.6,41.3,33.9,3.7,11.5,6.5,21.4,37.5,Summer,MOP
Amravati,Clay,Soybean,34.6,78.3,35.7,4.2,24.2,8.0,11.0,27.1,Moderate Rainfall,NPK 12:32:16
Bhandara,Red,Rice,97.7,64.3,67.4,3.7,18.6,6.3,4.0,29.7,Moderate Rainfall,DAP
Gondia,Black,Soybean,29.0,75.8,42.7,3.4,23.3,7.1,8.9,33.3,Post-Monsoon,Superphosphate
Jalgaon,Red,Banana,206.2,161.7,329.9,8.0,34.1,6.4,6.5,32.7,Monsoon,DAP
Kolhapur,Red,Rice,113.6,68.2,74.0,3.5,13.3,6.9,10.9,36.5,Pre-Monsoon,Urea
Beed,Black,Sorghum,83.8,35.5,59.4,2.9,14.8,7.9,20.8,37.3,Post-Monsoon,Complex Fertilizer
Kolhapur,Red,Rice,141.4,59.7,65.3,3.5,13.1,6.8,11.4,35.1,Pre-Monsoon,Urea
Raigad,Laterite,Rice,152.7,88.8,62.6,5.5,14.8,6.3,3.6,30.4,Humid,DAP
Wardha,Black,Cotton,121.7,60.7,65.8,2.8,27.4,7.8,9.6,31.5,Monsoon,NPK 19:19:19
Osmanabad,Red,Cotton,133.6,82.7,55.0,3.5,27.0,6.5,11.5,36.3,Semi-Arid,NPK 19:19:19
Nashik,Red,Wheat,149.3,58.6,54.6,2.8,23.5,5.9,6.6,31.0,Monsoon,NPK 12:32:16
Wardha,Black,Sorghum,70.2,46.9,52.1,3.5,18.6,7.4,9.8,29.9,Winter,NPK 12:32:16
Washim,Black,Cotton,106.9,55.2,52.6,4.0,19.6,8.3,7.2,28.9,Post-Monsoon,DAP
Nashik,Alluvial,Maize,146.2,69.3,44.8,2.9,17.7,6.9,6.0,33.9,Winter,Superphosphate
Dhule,Black,Cotton,92.7,53.8,47.2,3.0,28.1,7.8,7.8,32.8,Winter,NPK 19:19:19
Buldhana,Red,Cotton,135.2,54.3,58.4,4.7,20.7,6.4,4.6,36.2,Moderate Rainfall,Urea
Osmanabad,Sandy,Bajra,71.9,37.6,33.7,4.9,11.3,6.3,11.2,28.2,Dry,Complex Fertilizer
Buldhana,Black,Cotton,107.3,52.6,62.7,5.4,22.1,7.9,5.4,32.5,Monsoon,Urea
Palghar,Red,Rice,106.7,73.7,51.8,5.0,15.9,6.3,7.6,25.1,Monsoon,NPK 12:32:16
Jalna,Red,Cotton,188.7,50.0,44.0,4.5,25.0,5.7,18.6,30.8,Post-Monsoon,Complex Fertilizer
Nagpur,Red,Cotton,135.9,64.7,55.1,3.1,27.5,5.4,8.4,26.9,Post-Monsoon,DAP
Mumbai City,Laterite,Rice,149.1,68.8,66.6,4.6,17.0,6.1,4.1,27.4,Heavy Rainfall,NPK 12:32:16
Palghar,Sandy,Coconut,579.7,351.5,1717.2,11.5,38.4,6.3,4.4,28.5,Humid,Organic Compost
Bhandara,Clay,Rice,115.1,42.6,57.5,4.8,19.2,6.4,5.7,30.8,Monsoon,NPK 12:32:16
Latur,Red,Soybean,49.2,96.2,56.1,4.3,23.9,5.8,11.7,31.6,Post-Monsoon,NPK 12:32:16
Pune,Black,Sugarcane,196.5,92.0,193.6,6.4,28.2,7.3,3.6,33.4,Moderate Rainfall,DAP
Satara,Red,Maize,146.7,70.5,60.0,7.5,25.5,5.6,8.4,32.0,Winter,Urea
Sindhudurg,Red,Rice,120.7,66.3,65.7,3.7,16.8,5.8,8.2,33.1,Monsoon,NPK 12:32:16
Washim,Clay,Soybean,41.2,72.5,43.8,3.5,29.9,7.3,10.0,32.5,Moderate Rainfall,DAP
Gadchiroli,Clay,Wheat,122.0,56.0,62.2,3.8,20.9,6.4,9.8,30.6,Winter,Urea
